,Dealer ID,Dealer Name,Assigned SM,Assigned SM,#DB Cancelled,#DB Closed,#DB Open,#DB Overdue,AUM,Total Outstanding Principal,Open Principal,Overdue Principal,Avg Loan Age,Avg Repayment Tenure,Avg DPD Age,Earliest Overdue Date,Status,Reason,Date of Blacklisting,Date of Hold,Mulitple Failure Date,# Of Inspections,# Inspections Passed,# Inspections Failed,Concentration,Max Open DPD,Min Open DPD,Latest Insection Date,Open Total Inspections,Open Passed Inspections,Open Failed Inspections,Open Confirmed Sold Units,Multiple Failures,Blacklisted Date,Remarks,Reassessed,Blacklist Stamp
,IF0107,PRIME'S DISPLAY & CAR CARE SERVICES,Albert Dalupang,Zhesa Resurrecion,0,18,0,0,0,0,0,0,23.55555556,,,,Open,Finsso: Open | Netbank: Expired CL,,46216,,8,7,1,0,0,0,,0,0,0,0,No
,IF0108,4KGOLDCARS CAR TRADING,Albert Dalupang,Zhesa Resurrecion,0,0,0,0,0,0,0,0,,,,,Hold,Finsso: Pending CL | Netbank: Pending CLA Signature,,45698,,0,0,0,0,0,0,,0,0,0,0,No
,IF0109,MJNGO DOCUMENT FACILITATION SERVICES,Albert Dalupang,Marlon Llamas,0,4,0,0,0,0,0,0,101,,15.75,,Open,Finsso: Open | Netbank: Expired CL,,46059,,5,5,0,0,0,0,,0,0,0,0,No
,IF0110,AMLSC CAR AGENT SERVICES,Albert Dalupang,Ricmar Magboo,0,10,0,0,0,0,0,0,41.6,,,,Open,Finsso: Open | Netbank: Expired CL,,46189,,3,3,0,0,0,0,,0,0,0,0,No
,IF0111,AUTOSCOPE.PH CAR TRADING,Marah Luriely A. Villaruz,Elvira Ladea,0,1,0,0,0,0,0,0,126,,36,,Blacklisted,Manual,45944,,,3,3,0,0,0,0,,0,0,0,0,No,45944,Emailed Endorsement,,46190.66594
,IF0112,AAU CAR TRADING,Malou Alfonso,Myrnalyn Bankingkito,1,3,0,0,0,0,0,0,40,,,,Open,Finsso: Open | Netbank: Expired CL,,46062,,2,1,1,0,0,0,,0,0,0,0,No
,IF0113,JVJ AUTOWHEELS AUTO TRADING,Albert Dalupang,Zhesa Resurrecion,0,0,0,0,0,0,0,0,,,,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46066,,0,0,0,0,0,0,,0,0,0,0,No
,IF0114,AUTO-NATION CAR TRADING,Albert Dalupang,Zhesa Resurrecion,0,2,0,0,0,0,0,0,29.5,,,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46181,,1,1,0,0,0,0,,0,0,0,0,No
,IF0115,BUHAY SASAKYAN CAR TRADING,Albert Dalupang,Zhesa Resurrecion,0,0,0,0,0,0,0,0,,,,,Hold,Finsso: Pending CL | Netbank: Pending CLA Signature,,45464,,0,0,0,0,0,0,,0,0,0,0,No
,IF0116,AUTO-PRIME CAR TRADING,Albert Dalupang,Zhesa Resurrecion,0,0,0,0,0,0,0,0,,,,,Hold,Finsso: Pending CL | Netbank: Pending CLA Signature,,45538,,0,0,0,0,0,0,,0,0,0,0,No
,IF0117,GENZ CAR TRADING,Marah Luriely A. Villaruz,Elvira Ladea,1,18,1,0,500000,500000,500000,0,28.57894737,,,,Open,,,,,17,12,5,0.001723199108,0,0,,0,0,0,1,No
,IF0118,MON UNDER CHASSIS REPAIR SHOP,Marah Luriely A. Villaruz,Rhoyland Alagon,0,0,0,0,0,0,0,0,,,,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46066,,0,0,0,0,0,0,,0,0,0,0,No
,IF0119,DLA AUTO TRADING,Marah Luriely A. Villaruz,Elvira Ladea,1,4,0,0,0,0,0,0,21,,,,Open,Finsso: Open | Netbank: Expired CL,,46069,,2,2,0,0,0,0,,0,0,0,0,No
,IF0120,JUN UNDERCHASSIS REPAIR SHOP,Marah Luriely A. Villaruz,Rhoyland Alagon,0,0,0,0,0,0,0,0,,,,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46069,,0,0,0,0,0,0,,0,0,0,0,No
,IF0121,XCAG CAR TRADING,Albert Dalupang,Ricmar Magboo,1,11,1,0,326700,326700,326700,0,61.58333333,,,,Open,,,,,5,5,0,0.001125938297,0,0,46252,1,1,0,0,No
,IF0122,JHIAN CAR TRADING,Marah Luriely A. Villaruz,Elvira Ladea,0,16,0,0,0,0,0,0,32.5625,,,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46071,,22,12,10,0,0,0,,0,0,0,0,No
,IF0123,JMTS CARFINDERS TELEMARKETING SERVICES,Marah Luriely A. Villaruz,Elvira Ladea,1,73,1,3,1332900,1332900,306000,1026900,48.09090909,,21.96527778,46202,Blacklisted,15 DPD,46202,,,98,62,36,0.004593704182,71,61,46260,22,15,7,1,Yes,,,,46197.04094
,IF0124,AUTO EDGE CAR TRADING,Albert Dalupang,Ricmar Magboo,0,17,3,0,1083000,1083000,1083000,0,49.5,,5.799305556,46270.60208,Open,,,,,12,10,2,0.003732449268,2.397916667,2.397916667,,0,0,0,1,No
,IF0125,PREMIUM CAR EXCHANGE AND SERVICES INC,Albert Dalupang,Zhesa Resurrecion,0,0,0,0,0,0,0,0,,,,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46073,,0,0,0,0,0,0,,0,0,0,0,No
,IF0126,BILS USED CAR TRADING,Albert Dalupang,Ricmar Magboo,1,5,0,0,0,0,0,0,47.8,,,,Open,Finsso: Pending CLA Signature | Netbank: Open,,46099.61458,,1,1,0,0,0,0,,0,0,0,0,No
,IF0127,J'S AUTO TRADING,Albert Dalupang,Rexcell Juegos,0,3,0,0,0,0,0,0,55,,,,Open,,,,,2,1,1,0,0,0,,0,0,0,0,No
,IF0128,JELR CAR TRADING,Albert Dalupang,Marlon Llamas,0,0,0,0,0,0,0,0,,,,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46076,,0,0,0,0,0,0,,0,0,0,0,No
,IF0129,GMK AUTOMOBILES CAR TRADING,Albert Dalupang,Zhesa Resurrecion,0,8,0,0,0,0,0,0,68.375,,18.66666667,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46181,,31,21,10,0,0,0,,0,0,0,0,No
,IF0130,LLMS AUTO TRADING,Malou Alfonso,Myrnalyn Bankingkito,0,5,1,0,400000,400000,400000,0,49.16666667,,4,,Open,,,,,0,0,0,0.001378559286,0,0,,0,0,0,0,No
,IF0131,JAKEY CAR TRADING,Marah Luriely A. Villaruz,Elvira Ladea,0,13,0,0,0,0,0,0,45.15384615,,9.666666667,,Open,Finsso: Open | Netbank: Expired CL,,46181,,15,10,5,0,0,0,,0,0,0,0,No
,IF0132,RLD AUTOWORX & TOWING SERVICES,Albert Dalupang,Ricmar Magboo,0,0,0,0,0,0,0,0,,,,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46087,,0,0,0,0,0,0,,0,0,0,0,No
,IF0133,IYO CARZ AUTO TRADING,Albert Dalupang,Zhesa Resurrecion,0,0,0,0,0,0,0,0,,,,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46090,,0,0,0,0,0,0,,0,0,0,0,No
,IF0134,QUALICARZ BY JC CAR TRADING,Malou Alfonso,Rose Batacan,0,7,0,0,0,0,0,0,66.28571429,,9,,Hold,Finsso: Pending CLA Signature | Netbank: Expired CL,,46093,,8,3,5,0,0,0,,0,0,0,0,No
,IF0135,K2P AUTO TRADING,Marah Luriely A. Villaruz,Elvira Ladea,0,25,0,3,2618415,2618415,0,2618415,65.78571429,,35.08333333,46174,Blacklisted,15 DPD,46174,,,18,9,9,0.009024100785,99,89,46184,10,6,4,0,Yes,,,,46190.65122
,IF0136,SOUTHSIDE CAR TRADING,Albert Dalupang,Rexcell Juegos,0,8,2,0,1000000,1000000,1000000,0,64.9,,8.25,,Open,,,,,5,5,0,0.003446398216,0,0,,0,0,0,0,No
,IF0137,SHERWIN CAR TRADING (Formerly :SHERWIN & CORA MOTORCYCLE BUY & SELL),Albert Dalupang,Marlon Llamas,0,1,0,0,0,0,0,0,108,,19,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46093,,4,4,0,0,0,0,,0,0,0,0,No
,IF0138,GUNNR AUTO'S AND CAR ACCESSORIES SHOP,Albert Dalupang,Marlon Llamas,0,3,0,0,0,0,0,0,59,,33,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46231,,6,6,0,0,0,0,,0,0,0,0,No
,IF0139,GETCARSPINAS CAR TRADING,Marah Luriely A. Villaruz,Rhoyland Alagon,0,0,0,0,0,0,0,0,,,,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46098,,0,0,0,0,0,0,,0,0,0,0,No
,IF0140,JPI CAR DISPLAY CENTER,Albert Dalupang,Ricmar Magboo,0,0,0,0,0,0,0,0,,,,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46100,,0,0,0,0,0,0,,0,0,0,0,No
,IF0141,JASPERS AUTO TRADING,Marah Luriely A. Villaruz,Elvira Ladea,0,28,1,0,378000,378000,378000,0,54.13793103,,6.166666667,,Open,,,,,28,10,18,0.001302738526,0,0,,0,0,0,2,No
,IF0142,MARK LOU VEHICLE TRADING,Marah Luriely A. Villaruz,Elvira Ladea,0,0,0,0,0,0,0,0,,,,,Hold,Finsso: Pending CL | Netbank: Pending CLA Signature,,45736,,0,0,0,0,0,0,,0,0,0,0,No
,IF0143,RCB CONSULTANCY SERVICES AND VEHICLE TRADING,Malou Alfonso,Myrnalyn Bankingkito,0,55,0,16,8484950,8484950,0,8484950,81.07042254,,87.36842105,46135,Blacklisted,15 DPD,46135,,,182,146,36,0.02924251654,138,78,46268,137,109,28,1,Yes,,,,46190.65122
,IF0144,APRECIO'S AUTO TRADING,Malou Alfonso,Myrnalyn Bankingkito,0,0,0,0,0,0,0,0,,,,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46107,,0,0,0,0,0,0,,0,0,0,0,No
,IF0145,KC AUTO TRADING,Marah Luriely A. Villaruz,Rhoyland Alagon,0,0,0,0,0,0,0,0,,,,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46111,,0,0,0,0,0,0,,0,0,0,0,No
,IF0146,AGOSDELAISLACARS AUTO TRADING,Marah Luriely A. Villaruz,Rhoyland Alagon,0,4,0,0,0,0,0,0,24.5,,,,Open,Finsso: Open | Netbank: Pending CLA Signature,,45751.6375,,0,0,0,0,0,0,,0,0,0,0,No
,IF0147,RK AUTO TRADING,Albert Dalupang,Ricmar Magboo,0,0,0,0,0,0,0,0,,,,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46118,,0,0,0,0,0,0,,0,0,0,0,No
,IF0148,NEXUS EIGHT AUTO DETAILING AND DISPLAY CENTER,Albert Dalupang,Ricmar Magboo,0,0,0,0,0,0,0,0,,,,,Open,Finsso: Open | Netbank: Pending CLA Signature,,45757,,0,0,0,0,0,0,,0,0,0,0,No
,IF0149,COYTSE CAR TRADING,Malou Alfonso,Myrnalyn Bankingkito,0,0,0,0,0,0,0,0,,,,,Blacklisted,Manual,45771,,,0,0,0,0,0,0,,0,0,0,0,No,45771,Emailed Endorsement,,46190.66594
,IF0150,RICHARD ZABLAN CAR TRADING,Albert Dalupang,Zhesa Resurrecion,0,0,0,0,0,0,0,0,,,,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46126,,0,0,0,0,0,0,,0,0,0,0,No
,IF0151,NXGEN CAR TRADING,Malou Alfonso,Rose Batacan,0,36,0,9,4289589.4,4289589.4,0,4289589.4,103.4666667,,44.5,46139,Blacklisted,15 DPD,46139,,,60,45,15,0.01478363326,134,83,46258,23,14,9,0,Yes,,,,46190.65122
,IF0152,SJL CAR TRADING,Malou Alfonso,Myrnalyn Bankingkito,0,0,0,0,0,0,0,0,,,,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46141,,0,0,0,0,0,0,,0,0,0,0,No
,IF0153,AUTOVENTURES CAR DISPLAY CENTER,Albert Dalupang,Marlon Llamas,0,10,0,0,0,0,0,0,79.4,,51.4,,Blacklisted,Locked by Timestamp,46190.65122,,,25,17,8,0,0,0,,0,0,0,0,No,,,,46190.65122
,IF0154,MS DEAL AND AUTO DETAILING SERVICES,Marah Luriely A. Villaruz,Rhoyland Alagon,1,12,1,0,700000,700000,700000,0,64.61538462,,3,,Open,,,,,11,9,2,0.002412478751,0,0,,0,0,0,0,No
,IF0155,ACES OF 5 AUTODEAL OPC,Malou Alfonso,Rose Batacan,0,0,0,0,0,0,0,0,,,,,Open,Finsso: Open | Netbank: Pending CLA Signature,,45793,,0,0,0,0,0,0,,0,0,0,0,No
,IF0156,ABG AUTO TRADING,Marah Luriely A. Villaruz,Rhoyland Alagon,0,0,0,0,0,0,0,0,,,,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46157,,0,0,0,0,0,0,,0,0,0,0,No
,IF0157,GMN CAR TRADING,Albert Dalupang,Marlon Llamas,0,0,0,0,0,0,0,0,,,,,Hold,Finsso: Pending CL | Netbank: Pending CLA Signature,,45793,,0,0,0,0,0,0,,0,0,0,0,No
,IF0158,H3Z AUTO PARTS AND ACCESSORIES TRADING,Marah Luriely A. Villaruz,Elvira Ladea,0,1,0,0,0,0,0,0,56,,,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46157,,2,1,1,0,0,0,,0,0,0,0,No
,IF0159,RL CAR TRADING,Marah Luriely A. Villaruz,Elvira Ladea,0,0,0,0,0,0,0,0,,,,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46163,,0,0,0,0,0,0,,0,0,0,0,No
,IF0160,RISING AUTO TRADING,Albert Dalupang,Ricmar Magboo,0,20,0,0,0,0,0,0,85.1,,10.375,,Blacklisted,Locked by Timestamp,46208.04094,,,13,12,1,0,0,0,,0,0,0,1,No,,,,46208.04094
,IF0161,AUTO TRADING 8 CAR'S,Marah Luriely A. Villaruz,Elvira Ladea,1,17,1,0,0,350028,350028,0,36.76470588,,5,,Open,Finsso: Open | Netbank: Expired CL,,46268,,10,9,1,0,0,0,,0,0,0,0,No
,IF0162,2'G AUTO TRADING,Marah Luriely A. Villaruz,Elvira Ladea,0,0,0,0,0,0,0,0,,,,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46163,,0,0,0,0,0,0,,0,0,0,0,No
,IF0163,RONEL CAR TRADING,Marah Luriely A. Villaruz,Elvira Ladea,0,2,0,0,0,0,0,0,8,,,,Hold,Finsso: Pending CLA Signature | Netbank: Expired CL,,46167,,1,1,0,0,0,0,,0,0,0,0,No
,IF0164,ALOHACARSPH AUTO TRADING,Marah Luriely A. Villaruz,Elvira Ladea,0,1,0,0,0,0,0,0,151,,61,,Blacklisted,Manual,45944,,,2,2,0,0,0,0,,0,0,0,0,No,45944,Emailed Endorsement,,46190.66594
,IF0165,VIN CAR TRADING,Albert Dalupang,Zhesa Resurrecion,0,7,1,0,273000,273000,273000,0,25.875,,,,Open,,,,,0,0,0,0.000940866713,0,0,,0,0,0,0,No
,IF0166,CENTENO-SANTOS-MOTORS AUTO TRADING,Marah Luriely A. Villaruz,Elvira Ladea,0,0,0,0,0,0,0,0,,,,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46175,,0,0,0,0,0,0,,0,0,0,0,No
,IF0167,PERFECTCARS CAR AGENT SERVICES,Malou Alfonso,Myrnalyn Bankingkito,0,0,0,0,0,0,0,0,,,,,Hold,Finsso: Pending CL | Netbank: Pending CLA Signature,,45811,,0,0,0,0,0,0,,0,0,0,0,No
,IF0168,LIPA CAR CARE CENTER,Albert Dalupang,Ricmar Magboo,0,3,0,0,0,0,0,0,61.33333333,,,,Open,Finsso: Open | Netbank: Expired CL,,46174,,2,2,0,0,0,0,,0,0,0,0,No
,IF0169,BABY J CAR AGENT SERVICES,Albert Dalupang,Ricmar Magboo,0,3,0,0,0,0,0,0,96.33333333,,20.33333333,,Blacklisted,Manual,46006,,,4,4,0,0,0,0,,0,0,0,0,No,46006,Emailed Endorsement,,46190.65122
,IF0170,VINE CAR TRADING,Malou Alfonso,Rose Batacan,0,11,0,0,0,0,0,0,66.45454545,,15.28571429,,Open,Finsso: Open | Netbank: Expired CL,,46231,,17,9,8,0,0,0,,0,0,0,0,No
,IF0171,BOUNTIFUL GRACE CAR TRADING,Malou Alfonso,Rose Batacan,0,6,0,1,420000,420000,0,420000,107.8571429,,55.4,46076,Blacklisted,15 DPD,46076,,,15,10,5,0.001447487251,197,197,46001,1,1,0,0,No,,,,46190.65122
,IF0172,BRAVOCARS AUTO TRADING,Albert Dalupang,Zhesa Resurrecion,0,3,0,0,0,0,0,0,96.33333333,,67,,Open,Finsso: Open | Netbank: Expired CL,,46181,,5,4,1,0,0,0,,0,0,0,0,No
,IF0173,3 KING'S AUTOGARAGE CAR TRADING,Albert Dalupang,Zhesa Resurrecion,0,0,0,0,0,0,0,0,,,,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46181,,0,0,0,0,0,0,,0,0,0,0,No
,IF0174,JAML16 AUTO TRADING,Albert Dalupang,Ricmar Magboo,0,41,1,0,264500,264500,264500,0,44.35714286,,10.2,,Open,Reassessed - 08/27/2026 | Finsso: Open | Netbank: Open,,,,14,5,9,0.0009115723281,0,0,,0,0,0,6,No,,,46261,46195.66593
,IF0175,E5AUTOTRADING CAR TRADING,Marah Luriely A. Villaruz,Rhoyland Alagon,0,7,0,0,0,0,0,0,34.42857143,,,,Open,,,,,2,2,0,0,0,0,,0,0,0,0,No
,IF0176,EDR CAR TRADING,Albert Dalupang,Zhesa Resurrecion,0,15,0,0,0,0,0,0,52.66666667,,2,,Open,,,,,1,1,0,0,0,0,,0,0,0,0,No
,IF0177,JLIMAUTODEAL CAR TRADING,Albert Dalupang,Marlon Llamas,0,0,0,0,0,0,0,0,,,,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46188,,0,0,0,0,0,0,,0,0,0,0,No
,IF0178,3A AUTO SHOP,Marah Luriely A. Villaruz,Rhoyland Alagon,0,0,0,0,0,0,0,0,,,,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46189,,0,0,0,0,0,0,,0,0,0,0,No
,IF0179,GAB AUTO TRADING,Malou Alfonso,Rose Batacan,4,22,0,0,0,0,0,0,42.95454545,,15,,Open,Finsso: Open | Netbank: Expired CL,,46259,,30,6,24,0,0,0,,0,0,0,0,No
,IF0180,RIDEAGAIN INC. (FORMERLY: NEXANOVUS TECHNOLOGIES INC.), Hannah Mae A. Ibay,Hannah Mae Ibay,0,105,1,15,25481068.85,25481068.85,2800000,22681068.85,123.6446281,,54.2745098,46123,Blacklisted,15 DPD,46123,,,6,6,0,0.08781791023,150,103,,0,0,0,0,No,,,,46190.65122
,IF0181,DASHMOTORS INC,Albert Dalupang,Marlon Llamas,1,58,0,16,7302554.442,7302554.442,0,7302554.442,94.59459459,,64.5,46132,Blacklisted,15 DPD,46132,,,76,30,46,0.0251675106,141,89,46260,64,28,36,2,Yes,,,,46190.65122
,IF0182,KARL CAR TRADING,Marah Luriely A. Villaruz,Rhoyland Alagon,0,12,0,0,0,0,0,0,60.16666667,,13,,Open,,,,,3,2,1,0,0,0,,0,0,0,0,No,,,46083.64583
,IF0183,AUTOGERD CAR TRADING,Albert Dalupang,Marlon Llamas,0,4,1,0,900000,900000,900000,0,57.6,,,,Open,,,,,1,1,0,0.003101758394,0,0,,0,0,0,0,No
,IF0184,MADDY CARS-OUTLET VEHICLE TRADING,Albert Dalupang,Ricmar Magboo,1,19,6,0,2764200,2764200,2764200,0,68.52,,4,,Open,,,,,18,12,6,0.009526533949,0,0,46246,8,7,1,0,No
,IF0185,Y2KAR-CAR TRADING,Marah Luriely A. Villaruz,Rhoyland Alagon,1,11,0,1,365500,365500,0,365500,72.5,,46.66666667,46114,Blacklisted,15 DPD,46114,,,12,5,7,0.001259658548,159,159,46140,2,1,1,0,No,,,,46190.65122
,IF0186,JAX AUTO TRADING,Malou Alfonso,Rose Batacan,0,6,0,0,0,0,0,0,47.66666667,,16.33333333,,Open,Finsso: Open | Netbank: Expired CL,,46212,,4,1,3,0,0,0,,0,0,0,0,No
,IF0187,CLAU CAR AGENT SERVICES,Marah Luriely A. Villaruz,Elvira Ladea,0,15,1,0,500000,500000,500000,0,59.25,,12.33333333,,Blacklisted,Locked by Timestamp,46238.04096,,,17,10,7,0.001723199108,0,0,46273,5,3,2,1,No,,,,46238.04096
,IF0188,DB AUTO TRADING,Albert Dalupang,Zhesa Resurrecion,1,9,1,0,594540,594540,594540,0,67.4,,15.6,,Open,Finsso: Open | Netbank: Expired CL,,46216,,12,8,4,0.002049021595,0,0,46261,3,3,0,0,No
,IF0189,SEF CAR TRADING,Marah Luriely A. Villaruz,Elvira Ladea,0,5,1,0,360000,360000,360000,0,37.5,,,,Open,,,,,0,0,0,0.001240703358,0,0,,0,0,0,0,No
,IF0190,AYI CAR AGENT SERVICES,Marah Luriely A. Villaruz,Elvira Ladea,0,2,1,0,194400,194400,194400,0,27,,,,Open,,,,,1,1,0,0.0006699798132,0,0,46259,1,1,0,0,No
,IF0191,WIN-WIN CAR TRADING,Albert Dalupang,Ricmar Magboo,0,1,0,0,0,0,0,0,18,,,,Open,Finsso: Open | Netbank: Expired CL,,46219,,0,0,0,0,0,0,,0,0,0,0,No
,IF0192,JET CAR TRADING,Malou Alfonso,Myrnalyn Bankingkito,0,18,0,0,0,0,0,0,56.77777778,,40.77777778,,Blacklisted,Locked by Timestamp,46190.65122,,,37,25,12,0,0,0,,0,0,0,0,No,,,,46190.65122
,IF0193,INIGO'S CAR AGENT SERVICES,Marah Luriely A. Villaruz,Elvira Ladea,0,7,0,0,0,0,0,0,42.57142857,,6,,Open,Finsso: Open | Netbank: Expired CL,,46225,,1,1,0,0,0,0,,0,0,0,0,No
,IF0194,PUNKOTSE JOINT CAR SHOP,Marah Luriely A. Villaruz,Elvira Ladea,0,13,0,0,0,0,0,0,69.07692308,,31.5,,Blacklisted,Locked by Timestamp,46231.04096,,,12,12,0,0,0,0,,0,0,0,0,No,,,46122.52014,46231.04096
,IF0195,BQ AUTO TRADING,Albert Dalupang,Zhesa Resurrecion,0,0,0,0,0,0,0,0,,,,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46225,,0,0,0,0,0,0,,0,0,0,0,No
,IF0196,AUTOJEFFORD AUTO PARTS REPAIR SERVICE,Albert Dalupang,Zhesa Resurrecion,1,4,0,0,0,0,0,0,95.5,,45.33333333,,Blacklisted,Manual,46006,,,3,1,2,0,0,0,,0,0,0,0,No,46006,Emailed Endorsement,,46190.65122
,IF0197,DANIEL CAR TRADING (AMOR),Malou Alfonso,Rose Batacan,0,1,0,0,0,0,0,0,96,,6,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46227,,2,2,0,0,0,0,,0,0,0,0,No
,IF0198,RENZ PATRICK MOJICA CAR AGENT SERVICES,Marah Luriely A. Villaruz,Elvira Ladea,0,5,0,2,1330000,1330000,0,1330000,187.4285714,,142.4,46030,Blacklisted,15 DPD,46030,,,1,1,0,0.004583709627,243,222,,0,0,0,0,No,,,,46190.65122
,IF0199,BRYLLE CESS AUTO SHOP,Marah Luriely A. Villaruz,Herbert Capistrano,0,0,0,0,0,0,0,0,,,,,Open,Finsso: Open | Netbank: Expired CL,,46227,,0,0,0,0,0,0,,0,0,0,0,No
,IF0200,WAREHOUSE MANAGEMENT SERVICES CARLY CAR&RENTAL,Malou Alfonso,Rose Batacan,0,2,0,0,0,0,0,0,90.5,,,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46227,,2,2,0,0,0,0,,0,0,0,0,No
,IF0201,JERZ AUTO SHOP,Malou Alfonso,Myrnalyn Bankingkito,0,1,0,0,0,0,0,0,14,,,,Open,Finsso: Open | Netbank: Expired CL,,46227,,0,0,0,0,0,0,,0,0,0,0,No
,IF0202,DZAUTOGARAGE CAR TRADING,Marah Luriely A. Villaruz,Elvira Ladea,0,0,0,0,0,0,0,0,,,,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46231,,0,0,0,0,0,0,,0,0,0,0,No
,IF0203,AEDEN DCARS CAR AGENT SERVICES,Malou Alfonso,Rose Batacan,0,0,0,1,588000,588000,0,588000,350,,291,45982,Blacklisted,15 DPD,45982,,,0,0,0,0.002026482151,291,291,,0,0,0,0,No,46006,Emailed Endorsement,,46190.65122
,IF0204,JJR CAR TRADING,Albert Dalupang,Ricmar Magboo,1,26,2,0,792900,792900,792900,0,53.25,,2.75,46271,Open,,,,,15,11,4,0.002732649145,2,2,46246,2,2,0,2,No
,IF0205,BHASTA MHANIBELA AUTO TRADING,Albert Dalupang,Marlon Llamas,0,5,0,0,0,0,0,0,24.8,,,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46232,,1,1,0,0,0,0,,0,0,0,0,No
,IF0206,CARS.PH CAR TRADING,Marah Luriely A. Villaruz,Rhoyland Alagon,0,0,0,0,0,0,0,0,,,,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46232,,0,0,0,0,0,0,,0,0,0,0,No
,IF0207,ZT CAR TRADING,Malou Alfonso,Myrnalyn Bankingkito,0,7,0,0,0,0,0,0,64.14285714,,,,Open,Finsso: Expired CL | Netbank: Open,,46233,,2,1,1,0,0,0,,0,0,0,0,No
,IF0208,ZTZ AUTO TRADING,Malou Alfonso,Myrnalyn Bankingkito,0,6,1,0,1100000,1100000,1100000,0,46.14285714,,,,Open,Finsso: Pending CLA Signature | Netbank: Open,,45869.61944,,5,4,1,0.003791038038,0,0,46260,1,1,0,0,No
,IF0209,BOZZ BY CAR TRADING,Marah Luriely A. Villaruz,Elvira Ladea,0,2,0,0,0,0,0,0,72.5,,,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46245,,2,2,0,0,0,0,,0,0,0,0,No
,IF0210,J.D.L AUTOGARAGE CAR TRADING,Albert Dalupang,Ricmar Magboo,0,2,1,0,135000,135000,135000,0,74.33333333,,1.5,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46249,,1,1,0,0.0004652637592,0,0,,0,0,0,0,No
,IF0211,JRI CAR TRADING,Malou Alfonso,Rose Batacan,0,4,0,0,0,0,0,0,93.5,,3.25,,Hold,Finsso: Pending CL | Netbank: Expired CL,,46251,,0,0,0,0,0,0,,0,0,0,0,No
,IF0212,GOOD FIND CAR TRADING,Malou Alfonso,Rose Batacan,1,8,0,0,0,0,0,0,76.625,,4.2,,Blacklisted,Locked by Timestamp,46203.04096,,,8,7,1,0,0,0,,0,0,0,0,No,,,,46203.04096
,IF0213,RB CARZ CAR TRADING,Marah Luriely A. Villaruz,Elvira Ladea,0,3,0,1,395000,395000,0,395000,144.5,,69.75,46104,Blacklisted,15 DPD,46104,,,4,0,4,0.001361327295,169,169,46118,2,0,2,0,Yes,,,,46190.65122
,IF0214,3GC AUTO SHOP,Marah Luriely A. Villaruz,Rhoyland Alagon,0,8,2,0,1150000,1150000,1150000,0,56.6,,1,,Open,,,,,5,5,0,0.003963357948,0,0,,0,0,0,0,No
,IF0215,J4 CAR TRADING,Albert Dalupang,Ricmar Magboo,0,0,0,0,0,0,0,0,,,,,Hold,Finsso: Expired CL | Netbank: Pending CLA Signature,,46251,,0,0,0,0,0,0,,0,0,0,0,No
,IF0216,GABCARS AUTO TRADING,Malou Alfonso,Myrnalyn Bankingkito,0,0,0,0,0,0,0,0,,,,,Hold,Finsso: Expired CL | Netbank: Pending CLA Signature,,46251,,0,0,0,0,0,0,,0,0,0,0,No
,IF0217,PRIMELYONE CAR TRADING,Marah Luriely A. Villaruz,Rhoyland Alagon,0,0,0,0,0,0,0,0,,,,,Hold,Finsso: Expired CL | Netbank: Pending CLA Signature,,46251,,0,0,0,0,0,0,,0,0,0,0,No
,IF0218,JVA CARS TRADING OPC,Malou Alfonso,Rose Batacan,2,14,8,0,7650000,7650000,7650000,0,56.77272727,,6,,Open,,,,,25,21,4,0.02636494635,0,0,46253,8,8,0,0,No
